experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,530.9790000183057,0.0462843163272987,1136.0740000156966,0.021632393664198325
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,510.71900000465575,0.048120394972139206,786.2279999812927,0.03125810833573055
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,558.7240000011207,0.04398593939038006,804.2709999926956,0.03055686453971758
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,575.6889999872783,0.04268971614976678,788.4549999914725,0.031169819457376517
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,536.0879999898316,0.04584321977075807,883.0219999822475,0.027831696153090276
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,506.4780000054725,0.04852333171378511,790.43700000625,0.031091661953837786
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,566.0540000178571,0.04341635250210176,858.6229999991701,0.028622573585873837
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,559.9940000138304,0.04388618449375,1006.3539999976001,0.024420830045946664
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,525.7480000011583,0.046744828320689484,1043.1679999953758,0.023559004877554662
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,516.9940000087081,0.0475363350437066,811.4869999928942,0.030285143200341102
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,565.6360000045879,0.04344843680352853,702.9610000017783,0.03496068771942942
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,561.095999984218,0.04379999144654614,841.8909999932112,0.02919142739404291
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,554.9109999947177,0.04428818315051232,760.5289999901288,0.03231434961759378
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,544.9340000041047,0.0450990395163724,804.7210000086125,0.030539777139824833
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,539.4989999842892,0.04555337452101984,799.8570000040672,0.030725492181571248
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,549.098000021786,0.044757037904026103,867.3119999969003,0.028335823786697096
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,534.6220000035373,0.045968927578433724,947.1829999938564,0.025946411622843113
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,539.1889999941668,0.04557956486550333,834.0290000035111,0.029466601281126364
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,534.882000010839,0.04594658260981298,800.7670000154121,0.03069057541023418
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,1,1024,Broadcast,501.2349999731214,0.0490308936952086,860.232999997379,0.02856900397924153
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,512.7359999903547,0.09586219809204857,1031.5709999986211,0.04764771402071762
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,711.5669999961938,0.0690757159905714,932.2040000085963,0.052726656396611414
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,555.8930000120199,0.08841989375462041,900.5630000160636,0.05457919101620127
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,590.2430000048753,0.08327417690611158,973.0250000075102,0.05051463220330477
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,511.99099999621467,0.09600168753037339,795.3799999995681,0.06179687696450337
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,542.543000022988,0.09059558412497698,893.3170000204882,0.055021901518579296
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,516.841000006707,0.09510081436914285,837.9430000218235,0.058657927805017614
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,547.1489999990808,0.08983293399070925,788.61299999744,0.06232714905810525
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,534.538000010798,0.09195230273433713,836.0979999793017,0.05878736703259283
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,523.160000000189,0.09395213701349919,880.9280000150466,0.05579570634508208
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,586.4940000037677,0.08380648395326167,877.1729999921263,0.0560345564676993
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,539.0890000001036,0.09117603957786294,947.7960000197072,0.05185926085252311
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,543.0500000045413,0.09051100266934714,1044.4319999862728,0.04706098625917821
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,525.1080000050479,0.09360360154392525,979.1319999976622,0.050199564512361315
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,512.5619999830633,0.09589474054187423,723.5939999929997,0.06792759475683258
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,501.9120000042676,0.0979295175241518,862.0199999995748,0.057019558710962905
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,669.181000006347,0.07345097962962757,1034.132000000909,0.047529715742242566
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,585.1360000121986,0.08400098438478458,814.3350000011651,0.060358451988345926
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,534.4250000121065,0.09197174533168648,839.8280000108116,0.05852626966398743
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,2,1024,Broadcast,469.7679999878801,0.10463037073889261,959.5059999867317,0.05122636023191068
u280_dual_path_bcast,xilinx_u280_xdma_201920_3,4,1,6,4,1024,Broadcast,658.0729999825508,0.14938160356466015,1066.817999998193,0.09214692665493693
