alveo1a, bytes:65536, num_elements:16384, num_trials:100
alveo4b, bytes:65536, num_elements:16384, num_trials:100
alveo2a, bytes:65536, num_elements:16384, num_trials:100
alveo4c, bytes:65536, num_elements:16384, num_trials:100
alveo3b, bytes:65536, num_elements:16384, num_trials:100
alveo1b, bytes:65536, num_elements:16384, num_trials:100
alveo2b, bytes:65536, num_elements:16384, num_trials:100
iteration:0, time[s]:0.000717
iteration:1, time[s]:0.000185
iteration:2, time[s]:0.000192
iteration:3, time[s]:0.000125
iteration:4, time[s]:0.000135
iteration:5, time[s]:0.000143
iteration:6, time[s]:0.000131
iteration:7, time[s]:0.000153
iteration:8, time[s]:0.000127
iteration:9, time[s]:0.000140
iteration:10, time[s]:0.000124
iteration:11, time[s]:0.000129
iteration:12, time[s]:0.000128
iteration:13, time[s]:0.000123
iteration:14, time[s]:0.000145
iteration:15, time[s]:0.000163
iteration:16, time[s]:0.000129
iteration:17, time[s]:0.000120
iteration:18, time[s]:0.000123
iteration:19, time[s]:0.000146
iteration:20, time[s]:0.000136
iteration:21, time[s]:0.000121
iteration:22, time[s]:0.000118
iteration:23, time[s]:0.000123
iteration:24, time[s]:0.000117
iteration:25, time[s]:0.000130
iteration:26, time[s]:0.000131
iteration:27, time[s]:0.000136
iteration:28, time[s]:0.000119
iteration:29, time[s]:0.000120
iteration:30, time[s]:0.000120
iteration:31, time[s]:0.000117
iteration:32, time[s]:0.000141
iteration:33, time[s]:0.000130
iteration:34, time[s]:0.000130
iteration:35, time[s]:0.000120
iteration:36, time[s]:0.000121
iteration:37, time[s]:0.000129
iteration:38, time[s]:0.000121
iteration:39, time[s]:0.000113
iteration:40, time[s]:0.000121
iteration:41, time[s]:0.000121
iteration:42, time[s]:0.000117
iteration:43, time[s]:0.000197
iteration:44, time[s]:0.000112
iteration:45, time[s]:0.000114
iteration:46, time[s]:0.000128
iteration:47, time[s]:0.000143
iteration:48, time[s]:0.000128
iteration:49, time[s]:0.000121
iteration:50, time[s]:0.000111
iteration:51, time[s]:0.000227
iteration:52, time[s]:0.000800
iteration:53, time[s]:0.000188
iteration:54, time[s]:0.000206
iteration:55, time[s]:0.000163
iteration:56, time[s]:0.000195
iteration:57, time[s]:0.000163
iteration:58, time[s]:0.000109
iteration:59, time[s]:0.000111
iteration:60, time[s]:0.000117
iteration:61, time[s]:0.000129
iteration:62, time[s]:0.000123
iteration:63, time[s]:0.000108
iteration:64, time[s]:0.000105
iteration:65, time[s]:0.000111
iteration:66, time[s]:0.000169
iteration:67, time[s]:0.000111
iteration:68, time[s]:0.000114
iteration:69, time[s]:0.000111
iteration:70, time[s]:0.000186
iteration:71, time[s]:0.000197
iteration:72, time[s]:0.000104
iteration:73, time[s]:0.000101
iteration:74, time[s]:0.000115
iteration:75, time[s]:0.000219
iteration:76, time[s]:0.000230
iteration:77, time[s]:0.000218
iteration:78, time[s]:0.000161
iteration:79, time[s]:0.000168
iteration:80, time[s]:0.000207
iteration:81, time[s]:0.000165
iteration:82, time[s]:0.000165
iteration:83, time[s]:0.000203
iteration:84, time[s]:0.000161
iteration:85, time[s]:0.000119
iteration:86, time[s]:0.000138
iteration:87, time[s]:0.000161
iteration:88, time[s]:0.000149
iteration:89, time[s]:0.000126
iteration:90, time[s]:0.000133
iteration:91, time[s]:0.000138
iteration:92, time[s]:0.000148
iteration:93, time[s]:0.000125
iteration:94, time[s]:0.000130
iteration:95, time[s]:0.000137
iteration:96, time[s]:0.000122
iteration:97, time[s]:0.000102
iteration:98, time[s]:0.000141
iteration:99, time[s]:0.000139
iteration:100, time[s]:0.000138
Gather send element count:2340, byte count:9360, trials:100, Avg MPI_Gather time [us]= *146.725370
